,lat,lng,ciudad
577,19.26950425,-99.0040968403251,Tláhuac
578,28.7019602,-100.5219222,Piedras Negras
579,19.2100079,-99.5814237327068,Mexicaltzingo
580,19.55201735,-98.6112926770883,Calpulalpan
581,21.2460975,-98.5590902243566,San Felipe Orizatlán
582,25.9240491,-109.207539589023,Ahome
583,21.55025445,-98.4204925178308,Tempoal
584,17.0097137,-96.7376432618045,Santa Cruz Xoxocotlán
585,21.1489278,-86.8484981,Tlaquepaque
586,20.59193265,-100.597986786366,Apaseo el Grande
587,19.87399265,-97.3715628671056,Teziutlán
588,18.95812855,-103.685820389626,Ixtlahuacán
589,23.8126704,-103.051298503797,Río Grande
590,19.19645375,-98.2573551706063,Zacatelco
591,20.0894396,-103.8621973,Chiquilistlán
592,20.13224105,-98.3167850652369,Tulancingo de Bravo
593,19.99423035,-101.26915278085,Huandacareo
594,30.5468037,-106.4777761,Jesús María
595,19.8935209,-99.1671164355841,Tequixquiac
596,20.960192,-101.3030792,Purísima del Rincón
597,19.20413955,-99.5575449218706,Chapultepec
598,18.65650465,-98.7886068142548,Jonacatepec
599,22.1475334,-102.2785769,Pabellón de Arteaga
600,21.9792678,-100.248197279007,Rioverde
601,23.7501449,-99.1354362,Gral. Escobedo
602,30.1927661,-115.231462577994,Ensenada
603,19.416667,-98.166667,Tlaxcala
604,22.4604948,-105.24857207602,Acaponeta
605,17.04450445,-96.6776218266398,San Sebastián Tutla
606,19.25749525,-96.4376454708639,Paso de Ovejas
607,18.6719848,-97.0414256697302,Los Reyes
608,16.89311155,-96.7664091813847,Ciénega de Zimatlán
609,23.2249237,-103.016289071469,Fresnillo
610,19.41230005,-98.0425485253983,Xaloztoc
611,20.1003632,-97.2151725804214,Acateno
612,18.32842225,-101.2035992259,ZirAndaro
613,19.7381962,-98.3157784028403,Almoloya
614,19.16427705,-98.4392753606702,Huejotzingo
615,18.2898889,-93.3207595734744,Comalcalco
616,19.5717968,-99.0445353416788,Ecatepec de Morelos
617,19.0760032,-99.6480906059511,Tenango del Valle
618,19.60141875,-99.8132917319539,Ixtlahuaca
619,19.0388386,-98.4122332487663,San Jerónimo Tecuanipan
620,20.2758086,-103.982255233699,Tecolotlán
621,20.9432402,-97.7011955,Alamo Temapache
622,19.12150465,-98.3474274760699,Juan C. Bonilla
623,26.2525366,-108.9361538,Tepic
624,24.03490925,-104.08765135355,Poanas
625,19.2382585,-98.8188837639518,Chalco
626,25.568125,-103.4997832,Gómez Palacio
627,32.6200699,-115.4440698,Mexicali
628,19.119366,-98.2491623581376,Cuautlancingo
629,21.959108,-105.551989496097,Santiago Ixcuintla
630,25.0000001,-107.5000001,Sinaloa
631,25.47096495,-103.663882192659,Lerdo
632,30.8974875,-112.608001143894,Caborca
633,20.671111,-97.353056,La Piedad
634,25.8054661,-100.639646752801,García
635,19.75797385,-99.1730329873416,Teoloyucan
636,19.31371095,-96.5355402788601,Puente Nacional
637,19.0179189,-97.8846333060646,Tepeaca
638,23.52908945,-102.11732959724,Villa de Cos
639,29.73537805,-105.344750706572,Coyame del Sotol
640,25.3806885,-107.991754198863,Salvador Alvarado
641,19.34670365,-98.3781581037396,Ixtacuixtla de Mariano Matamoros
642,23.27184805,-109.689768413063,Los Cabos
643,22.7105933,-103.00147264243,Jerez
644,18.435189,-95.0093640002468,Catemaco
645,19.1367048,-98.2918774284771,Coronango
646,20.7130784,-89.3573565338373,Cuzamá
647,21.17865905,-97.7561168203829,Cerro Azul
648,16.60132245,-92.9968155874883,Chiapa de Corzo
649,21.2852529,-89.120538186637,Yobaín
650,15.85317235,-96.939765807417,Santa María Colotepec
651,22.27393,-101.912555386116,Loreto
652,19.73175865,-98.4815105416542,Apan
653,16.8063844,-95.0705963,El Barrio de la Soledad
654,20.0473256,-102.435159290934,Chavinda
655,17.40108345,-100.750561931001,Técpan de Galeana
656,19.3505173,-98.1912020545409,ApetatitlAn de Antonio Carvajal
657,18.2833377,-97.8523548204976,Totoltepec de Guerrero
658,16.6577062,-91.1930789905916,Ocosingo
659,19.8563181,-100.770909712988,Zinapécuaro
660,20.04813265,-102.782163690784,Sahuayo
661,20.21677755,-100.394899948259,Coroneo
662,20.03481165,-98.3845327970109,Santiago Tulantepec de Lugo Guerrero
663,17.0934661,-96.7578335394628,San Jacinto Amilpas
664,26.8999988,-101.4171173,Monclova
665,20.00695775,-103.4472816918,Atoyac
666,22.33530125,-102.843352645637,Villanueva
667,20.14774215,-98.6743222030246,Mineral del Monte
668,20.91062025,-104.115853998094,Magdalena
669,19.0637658,-98.0443493550046,Amozoc
670,19.28941395,-98.1172510547041,Chiautempan
671,25.540787,-100.9466688,Ramos Arizpe
672,18.6968614,-98.9799887528544,Ayala
673,19.2764566,-98.9515902,Valle de Chalco Solidaridad
674,27.474975,-99.6767431500297,Nuevo Laredo
675,19.4606434,-104.264448993719,Cuautitlán de García Barragán
676,19.661131,-100.1532177,San José del Rincón
677,16.87275355,-96.8013146358152,Zimatlán de Alvarez
678,21.39924215,-104.942177969776,Xalisco
679,19.67987445,-99.0552154755833,Tonanitla
680,21.38414085,-99.3264604453983,Jalpan de Serra
681,18.84522475,-97.1522938888273,Río Blanco
682,20.06069985,-98.7297430086544,Mineral de la Reforma
683,19.6367165,-98.9093023315945,Acolman
684,21.7352338,-100.738270991867,Santa María del Río
685,22.60787365,-98.9353414059303,El Mante
686,20.53856895,-99.2011159560729,Ixmiquilpan
687,25.8366364,-98.3708594043181,Reynosa
688,19.6168603,-99.1592731209325,Tultitlán
689,19.4193074,-98.2448522403255,Xaltocan
690,18.99638405,-98.9315480115052,Totolapan
691,20.11758125,-101.138164203335,Uriangato
692,19.6262421,-99.1030069884977,Coacalco de Berriozábal
693,19.57166575,-98.8863757909827,Chiautla
694,19.6149445,-101.727513642027,Erongarícuaro
695,23.9463868,-100.685418007706,Cedral
696,19.6888172,-96.8435454688161,ácatlán
697,17.77080775,-92.8021515574159,Jalapa
698,27.2190597,-107.982659487227,Urique
699,17.2315835,-96.9058766137971,Santiago Suchilquitongo
700,20.5512658,-89.856488,Opichén
701,21.21049655,-88.3814605723711,Sucilá
702,14.8768619,-92.1967524545976,Tuxtla Chico
703,17.7006623,-93.1978916620607,Juárez
704,20.6185208,-103.222735910345,Tonalá
705,20.41847865,-96.9936370355502,Tecolutla
706,22.3705155,-102.312008510523,Cosío
707,19.32333185,-97.9145664896116,Huamantla
708,18.2622565,-92.0026441704793,Palizada
709,23.7916757,-104.4892339,Nicolás Romero
710,22.0757924,-99.0733757727894,Ciudad Valles
711,19.39658025,-98.8699719695884,Chicoloapan
712,18.530873,-92.643748,Frontera
713,18.3536762,-92.6521986432691,Centla
714,18.1923169,-99.6023669533758,Iguala de la Independencia
715,19.1534346,-98.8605893,Tenango del Aire
716,22.3477475,-105.490305906474,Tecuala
717,18.8346283,-97.2017278013121,Nogales
718,19.92594405,-98.6433500212643,Zempoala
719,19.8942123,-100.4423505,Maravatío
720,19.78378475,-100.21511130782,Tlalpujahua
721,18.28191845,-95.9640811414779,Cosamaloapan de Carpio
722,21.51685205,-98.9919520999781,Huehuetlán
723,22.2435163,-102.192721174946,Tepezalá
724,18.70904465,-96.6759400121995,Omealca
725,17.0180061,-96.5449800726632,San Jerónimo Tlacochahuaya
726,27.02657005,-109.402266827504,Navojoa
727,17.0804835,-96.678223168423,San Agustín Yatareni
728,23.8483984,-104.243564,Nombre de Dios
729,19.32929,-98.8082745040643,Ixtapaluca
730,20.17395565,-99.2886896794868,Tezontepec de Aldama
731,20.74137515,-89.5734197546203,Timucuy
732,19.32658855,-103.925661401559,Villa de Alvarez
733,25.7816542,-100.1887501,Apodaca
734,17.19711095,-96.7962865983407,Villa de Etla
735,19.17162165,-98.1890767111098,Papalotla de Xicohténcatl
736,18.08264435,-102.482715084056,Lázaro Cárdenas
737,19.5604727,-99.1746863,Tecámac
738,17.8616853,-94.6855050110264,Jáltipan
739,16.13704545,-93.2613659618545,Villa Corzo
740,19.678259,-99.1279496197527,Tultepec
741,23.4719813,-99.4263583478801,Jaumave
742,18.8594955,-98.874444342871,Yecapixtla
743,19.7262794,-99.0788724267725,Nextlalpan
744,22.08052495,-98.232957921869,Pánuco
745,32.5085496,-116.9056627,Comondú
746,19.49517865,-98.0891302603869,Tetla de la Solidaridad
747,22.97848,-102.856222886116,Calera
748,19.33507155,-96.7527204001385,Jalcomulco
749,20.4313763,-101.7241184,Pénjamo
750,24.75744865,-100.381592926391,Galeana
751,20.5,-99,Hidalgo
752,19.4034879,-98.180652436189,Yauhquemehcan
753,22.0818969,-98.6931977757173,Tamuín
754,19.27996715,-98.1925345936846,La Magdalena Tlaltelulco
755,19.57338595,-101.421317604935,Lagunillas
756,18.0899541,-94.1623630522383,Agua Dulce
757,19.350349,-98.4943616925036,San Matías Tlalancaleca
758,17.5093315,-93.1287979799847,Pichucalco
759,19.61823765,-103.364527131657,Zapotiltic
760,27.0828453,-108.923523186667,Alamos
761,16.9314623,-96.4611074593091,Tlacolula de Matamoros
762,19.64975435,-101.877394703764,Nahuatzen
763,19.08652815,-96.3189627983779,Manlio Fabio Altamirano
764,20.44028225,-97.1071538089767,Gutiérrez Zamora
765,32.5008626,-116.9641657,Tijuana
766,19.5473497,-99.0304374,Cuautitlán
767,17.00253695,-96.7870609511712,Cuilápam de Guerrero
768,20.1227684,-96.8011531619173,Nautla
769,25.075242,-100.143979577791,Rayones
770,19.16015755,-99.4974828232547,Almoloya del Río
771,30.9826994,-110.210118523641,Cananea
772,18.97692725,-97.4514805581647,Chalchicomula de Sesma
773,19.75412675,-99.0929254416174,Jaltenco
774,18.0060183,-94.6174830085876,Cosoleacaque
775,32.43593355,-116.273657168655,Tecate
776,19.3697386,-99.7589116,Almoloya de Juárez
777,31.02545955,-109.042121781579,Agua Prieta
778,20.4312288,-97.5555272978505,Coatzintla
779,22.29705545,-100.867195609264,Soledad de Graciano Sánchez
780,20.4025155,-98.0458946531998,Tlaxco
781,19.3780619,-98.2189914715883,Amaxac de Guerrero
782,21.56799925,-102.18302776675,Encarnación de Díaz
783,15.6230496,-92.2322956065228,Bella Vista
784,16.6165531,-95.0784726633916,Ciudad Ixtepec
785,19.0000673,-98.4977641124155,Tianguismanalco
786,20.9152766,-89.5410056023412,Kanasín
787,19.85257935,-98.9592702755797,Tizayuca
788,18.8495716,-101.853700732902,La Huacana
789,19.81293675,-99.081809533527,Zumpango
790,19.708069,-99.1317328628983,Melchor Ocampo
791,19.2469178,-98.2253964247985,Tepeyanco
792,18.8907522,-100.127662417265,Tejupilco
793,23.6889402,-99.1290916955604,Victoria
794,19.81627885,-101.163731128413,Tarímbaro
795,18.7568779,-98.5252048862026,Huaquechula
796,30.20776175,-108.227753525723,Casas Grandes
797,19.4034879,-98.180652436189,Yauhquemecan
798,22.79038735,-98.5763189554293,González
799,19.9839755,-101.7612192,Panindícuaro
800,20.78824235,-88.3175842972641,Uayma
801,20.8604208,-90.3994361,Celestún
802,19.4020368,-99.5298272,Xonacatlán
803,21.0952977,-88.8265440718671,Dzoncauich
804,19.5392663,-89.6207175459767,Hopelchén
805,26.0604924,-99.7571574468061,Cerralvo
806,20.0086511,-97.1104272,San Pedro
807,16.95290205,-96.7839466213212,Villa de Zaachila
808,28.04103125,-109.351410886921,Rosario
809,20.0375553,-98.649349322636,Epazoyucan
810,19.29344805,-98.3284327880896,Santa Ana Nopalucan
811,19.1642212,-99.5697775,San Antonio la Isla
812,32.4726666,-114.7575,San Luis Río Colorado
813,16.98049015,-96.7551972055115,San Raymundo Jalpan
814,21.04633565,-103.512392354772,San Cristóbal de la Barranca
815,20.8861458,-89.1832265469958,Hoctún
816,24.5059958,-104.362264491935,Pánuco de Coronado
817,19.38326045,-98.086162281471,Tzompantepec
818,16.9134645,-93.2203812018791,San Fernando
819,23.54317615,-98.6678518013201,Casas
820,19.3611543,-98.1399775074487,Santa Cruz Tlaxcala
821,18.65971875,-101.140263424977,Huetamo
822,17.23920465,-96.750688741433,San Juan Bautista Guelache
823,16.960232,-96.5401490934834,San Juan Guelavía
824,19.9674259,-102.75185551525,Jiquilpan
825,17.0281507,-96.6956230941584,San Antonio de la Cal
826,25.209052,-108.129706908459,Angostura
827,18.85134015,-97.0271108278912,Ixtaczoquitlán
828,19.4893302,-99.5945723803028,Temoaya
829,18.1345697,-92.2169326102458,Jonuta
830,19.31982705,-98.1442781867718,Contla de Juan Cuamatzi
831,28.0030908,-110.661588069502,Empalme
832,19.4444447,-99.5227820051269,Otzolotepec
833,27.3950744,-108.537846,Chínipas
834,25.6544381,-99.5974343046752,Los Ramones
835,19.82220755,-99.270916418324,Huehuetoca
836,24.58791615,-99.3106413213405,Villagrán
837,22.1118391,-103.2668332,Colotlán
838,17.31055885,-100.342569783318,Atoyac de Alvarez
839,19.764922,-97.1280745126907,Altotonga
840,19.91440235,-98.80031127294,Villa de Tezontepec
841,19.6691789,-101.003217357158,Charo
842,21.3093326,-97.6760013002664,Naranjos Amatlán
843,17.6259837,-97.0793982980638,Santa María Apazco
844,17.24931555,-96.808326539755,Magdalena Apasco
845,16.9488631,-96.6931948550559,San Bartolo Coyotepec
846,28.6828122,-107.5739669,Santo Tomás
847,22.0746282,-102.2707133,San Francisco de los Romo
848,15.44688245,-92.9153761662097,Mapastepec
849,19.1723769,-98.2378662497253,Xicohtzinco
850,25.78237925,-97.8349847924059,Valle Hermoso
851,25.8032279,-100.3900819,Gral. Bravo
852,19.34335875,-96.6947338738441,Apazapan
853,16.37550225,-93.3589333592039,Villaflores
854,19.28282235,-98.3759797234636,Tepetitla de Lardizábal
855,19.10073115,-97.2279829836342,Calcahualco
856,18.57969185,-90.7608720284323,Escárcega
857,18.0281048,-95.0359381813921,Acayucan
858,19.2105781,-98.0760578461402,Teolocholco
859,29.7837315,-110.246637121827,Aconchi
860,18.92615555,-97.2165558435631,Mariano Escobedo
861,19.82320785,-104.732737791144,Villa Purificación
862,17.609185,-99.3684382177002,Tixtla de Guerrero
863,26.1381316,-98.6419237028352,Gustavo Díaz Ordaz
864,27.94246405,-101.072781326724,Sabinas
865,19.1759779,-103.923913357187,Coquimatlán
866,17.89593375,-94.9048683102507,Oluta
867,18.8983165,-97.9854169051884,Tecali de Herrera
868,18.6875552,-99.358446666722,Mazatepec
869,19.654276,-102.059609880705,Paracho
870,21.1676008,-89.0659609112126,Cansahcab
871,26.0355173,-100.00738825697,Higueras
872,19.96496105,-98.9301894350651,Tolcayuca
873,19.2658861,-97.828095272716,Rafael Lara Grajales
874,20.0565486,-98.136978273889,Ahuazotepec
875,19.5468001,-98.186544524478,Atlangatepec
876,19.31883025,-100.122604569475,Donato Guerra
877,18.8640574,-97.7282333855502,Tecamachalco
878,20.66019925,-89.6553256977614,Abalá
879,19.2635018,-98.2071064375707,Santa Isabel Xiloxoxtla
880,29.545625,-104.587110091305,Ojinaga
881,18.968413,-98.7396358008316,Ecatzingo
882,19.34513965,-98.0951442196397,Cuaxomulco
